"Variables ->","obs_l_y","obs_l_ym","obs_l_yxm","obs_dl_cpi","obs_l_s","obs_l_cpif","obs_i_f","obs_rf_tnd","obs_l_y_gap_f","l_y","l_y_gap","l_y_tnd","dl_y","d4l_y","dl_y_tnd","l_cpi","dl_cpi","d4l_cpi","dl_cpi_tar","e_dl_cpi","rmc","rmci","i","i_neutral","r","r_tnd","r_gap","l_s","e_l_s","dl_s","l_z","l_z_gap","l_z_tnd","dl_z","dl_z_tnd","d4l_z","prem","l_y_gap_f","l_cpif","dl_cpif","d4l_cpif","dl_cpim","rf","rf_gap","rf_tnd","i_f","l_ym","l_yxm","d4l_ym","d4l_yxm","dl_ym","dl_yxm","l_ym_gap","l_yxm_gap","dl_ym_tnd","dl_yxm_tnd","l_ym_tnd","l_yxm_tnd","dl_y_disc","d4l_y_disc","shock_l_ym_gap","shock_l_yxm_gap","shock_dl_ym_tnd","shock_dl_yxm_tnd","shock_dl_cpi","shock_dl_cpi_tar","shock_dl_s","shock_dl_z_tnd","shock_l_y_gap_f","shock_dl_cpif","shock_rf_tnd","shock_prem","shock_i_f","shock_dl_y_disc","a1","a2","a3","a4","a5","b1","b2","b3","c1","c2","c3","c4","c_i","c_e_l_s","d1","e1","em1","exm1","f1","g1","h1","i1","k1","l1","m1","n1","o1","p1","s1","am1","am2","ss_dl_ym_tnd","ss_dl_yxm_tnd","ss_dl_cpi_tar","ss_prem","ss_rf_tnd","ss_dl_cpif","ss_dl_z_tnd","ttrend","std_shock_l_ym_gap","std_shock_l_yxm_gap","std_shock_dl_ym_tnd","std_shock_dl_yxm_tnd","std_shock_dl_cpi","std_shock_dl_cpi_tar","std_shock_dl_s","std_shock_dl_z_tnd","std_shock_l_y_gap_f","std_shock_dl_cpif","std_shock_rf_tnd","std_shock_prem","std_shock_i_f","std_shock_dl_y_disc"
"2015Q3",1.08103919e+03,9.48493555e+02,1.05009946e+03,6.37978392e+00,8.97162152e+02,4.69143953e+02,1.35677916e-01,-2.04210000e-01,4.47900000e-02,1.08103919e+03,-3.88584186e+00,1.08492503e+03,5.85852123e+00,4.13764896e+00,6.49702791e+00,8.00972797e+02,6.37978392e+00,7.50347525e+00,9.69701766e+00,7.06542157e+00,-6.08318393e-01,-9.31700315e-01,1.48451420e+01,2.01619220e+01,7.77972042e+00,1.04649043e+01,-2.68518392e+00,8.97162152e+02,8.99175978e+02,1.93184973e+01,5.65333308e+02,-2.37288753e-01,5.65570597e+02,1.42911119e+01,4.00324821e+00,3.09969316e+00,6.66586612e+00,4.47900000e-02,4.69143953e+02,1.35239844e+00,1.20235553e-01,2.06708958e+01,1.54423631e-02,2.19652363e-01,-2.04210000e-01,1.35677916e-01,9.48493555e+02,1.05009946e+03,-3.35172016e+00,7.22781289e+00,1.53843512e+00,7.06099163e+00,-1.02347929e+01,-1.16486285e+00,8.30372336e+00,5.07373478e+00,9.58728347e+02,1.05126432e+03,4.54296553e-01,8.36959912e-02,-5.99888948e+00,1.00824248e+00,2.19878914e+00,-2.79429650e-01,-1.68517173e+00,5.67331802e-02,7.82945197e+00,3.50345877e+00,-1.74045000e-01,-9.20044155e-01,7.50940000e-02,4.19747537e-01,-3.24064825e-01,4.54296553e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2015Q4",1.08340282e+03,9.52299242e+02,1.05198464e+03,7.21584909e+00,9.00835779e+02,4.69238166e+02,1.58104948e-01,-1.40290000e-01,-2.55750000e-01,1.08340282e+03,-2.99419968e+00,1.08639702e+03,9.45451220e+00,5.69651435e+00,5.88794345e+00,8.02776760e+02,7.21584909e+00,7.27840908e+00,9.71115947e+00,7.62614951e+00,1.16032055e-01,-1.27795246e+00,1.68063464e+01,2.13381408e+01,9.18019694e+00,1.16269813e+01,-2.44678435e+00,9.00835779e+02,9.03610747e+02,1.46945074e+01,5.67297185e+02,4.98731193e-01,5.66798454e+02,7.85551037e+00,4.91143059e+00,5.57465780e+00,6.85584071e+00,-2.55750000e-01,4.69238166e+02,3.76852087e-01,4.44352895e-01,1.50713595e+01,-2.86247947e-01,-1.45957947e-01,-1.40290000e-01,1.58104948e-01,9.52299242e+02,1.05198464e+03,1.55711190e+00,7.64709684e+00,1.52227497e+01,7.54073732e+00,-8.91196007e+00,-4.58016651e-01,9.93141843e+00,4.71335252e+00,9.61211202e+02,1.05244266e+03,-3.90828841e-01,-1.23587013e-01,-3.58996363e+00,1.15902096e+00,2.58843974e+00,-4.45635306e-01,1.73967947e-01,3.11119837e-02,4.68705701e-01,2.40883202e+00,-2.96061000e-01,-1.10506667e+00,1.23078000e-01,3.23147808e-01,-3.22379384e-01,-3.90828841e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2016Q1",1.08621922e+03,9.58076769e+02,1.05379704e+03,8.28832873e+00,9.08686713e+02,4.69298755e+02,3.64644364e-01,-1.01510000e-01,-2.74300000e-01,1.08621922e+03,-1.59038717e+00,1.08780961e+03,1.12656109e+01,7.67335622e+00,5.65036091e+00,8.04848842e+02,8.28832873e+00,7.31656261e+00,9.73488138e+00,9.87635053e+00,3.07791977e+00,-6.46618899e+00,1.35649724e+01,2.21841449e+01,3.68862182e+00,1.24492635e+01,-8.76064170e+00,9.08686713e+02,9.09710490e+02,3.14037346e+01,5.73136626e+02,4.93655386e+00,5.68200072e+02,2.33577606e+01,5.60646992e+00,1.19881904e+01,6.94430360e+00,-2.74300000e-01,4.69298755e+02,2.42354718e-01,1.07803963e+00,3.16460893e+01,-7.13395262e-01,-6.11885262e-01,-1.01510000e-01,3.64644364e-01,9.58076769e+02,1.05379704e+03,8.83541070e+00,7.48453329e+00,2.31101070e+01,7.24957724e+00,-5.97788408e+00,2.89968646e-01,1.13738030e+01,4.25763605e+00,9.64054653e+02,1.05350707e+03,-7.42125238e-01,-2.16440298e-01,-1.30246404e+00,1.92356819e-01,2.72866828e+00,-6.13045961e-01,-2.26537361e+00,4.08335000e-02,2.02962890e+01,2.37732545e+00,-4.41250000e-02,-4.59126952e-01,1.10722000e-01,2.59631035e-01,-1.41537595e-01,-7.42125238e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.40000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2016Q2",1.08895857e+03,9.64097178e+02,1.05524250e+03,9.17775137e+00,9.10430062e+02,4.69851589e+02,3.68530093e-01,-8.32500000e-02,-1.34410000e-01,1.08895857e+03,-3.79171867e-01,1.08933774e+03,1.09573777e+01,9.38400550e+00,6.11251643e+00,8.07143280e+02,9.17775137e+00,7.76542828e+00,9.63997313e+00,1.00206810e+01,2.79489704e+00,-3.92263669e+00,1.61016151e+01,1.93144683e+01,6.08093406e+00,9.67449519e+00,-3.59356113e+00,9.10430062e+02,9.13142950e+02,6.97339623e+00,5.73138371e+02,4.14202040e+00,5.68996351e+02,6.98309633e-03,3.18511692e+00,1.13778415e+01,6.57262828e+00,-1.34410000e-01,4.69851589e+02,2.21133824e+00,1.04573587e+00,9.18473447e+00,-6.77205780e-01,-5.93955780e-01,-8.32500000e-02,3.68530093e-01,9.64097178e+02,1.05524250e+03,1.59882319e+01,6.90828983e+00,2.40816359e+01,5.78185314e+00,-3.07040089e+00,7.74212002e-01,1.24517032e+01,3.84487971e+00,9.67167579e+02,1.05446829e+03,-3.14410325e-01,-2.48266963e-01,2.60691460e-02,2.09801583e-01,2.65266077e+00,-6.61229127e-01,-6.66458169e-02,-7.75594384e-02,-5.76994458e+00,-6.00059021e-01,1.12460000e-01,1.61745447e+00,9.79580000e-02,-1.82814602e-01,-3.06535398e-01,-3.14410325e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.50000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2016Q3",1.09124307e+03,9.69378105e+02,1.05610402e+03,8.20678676e+00,9.11641115e+02,4.70269301e+02,3.93753771e-01,-2.95300000e-02,-1.00000000e-01,1.09124307e+03,2.13972262e-01,1.09102910e+03,9.13801619e+00,1.02038792e+01,6.76543968e+00,8.09194976e+02,8.20678676e+00,8.22217899e+00,9.58173232e+00,9.00645321e+00,2.30705694e+00,-2.22655783e+00,1.62533164e+01,1.73906772e+01,7.24686322e+00,7.80894490e+00,-5.62081681e-01,9.11641115e+02,9.14054551e+02,4.84421409e+00,5.72715440e+02,3.33620859e+00,5.69379231e+02,-1.69172668e+00,1.53152057e+00,7.38213184e+00,6.30695433e+00,-1.00000000e-01,4.70269301e+02,1.67084599e+00,1.12534776e+00,6.51506008e+00,-7.31593989e-01,-7.02063989e-01,-2.95300000e-02,3.93753771e-01,9.69378105e+02,1.05610402e+03,2.08845503e+01,6.00456362e+00,2.11237086e+01,3.44608676e+00,-1.06786123e+00,7.63329472e-01,1.31135500e+01,3.48961689e+00,9.70445966e+02,1.05534069e+03,3.88642865e-01,-2.64680385e-01,5.47339219e-01,-8.25793109e-02,2.45218742e+00,-6.86286886e-01,-1.20940087e+00,-4.18410724e-02,-2.18162230e+00,-3.16572965e-01,2.09690000e-02,-4.98224600e-01,1.37070000e-01,-1.51148294e-01,-2.95164303e-01,3.88642865e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.60000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2016Q4",1.09336888e+03,9.75202523e+02,1.05664849e+03,7.54505093e+00,9.12780887e+02,4.71008698e+02,4.45745079e-01,-1.33900000e-02,-1.30200000e-01,1.09336888e+03,7.76688964e-01,1.09259219e+03,8.50323211e+00,9.96605922e+00,6.25236530e+00,8.11081239e+02,7.54505093e+00,8.30447945e+00,9.53547822e+00,8.68909733e+00,2.24123233e+00,-1.93862212e+00,1.46927110e+01,1.52859924e+01,6.00361362e+00,5.75051413e+00,2.53099484e-01,9.12780887e+02,9.14570896e+02,4.55908554e+00,5.72708346e+02,3.39976986e+00,5.69308576e+02,-2.83749079e-02,-2.82619978e-01,5.41116052e+00,6.04652411e+00,-1.30200000e-01,4.71008698e+02,2.95759049e+00,1.77053236e+00,7.51667602e+00,-1.32478728e+00,-1.31139728e+00,-1.33900000e-02,4.45745079e-01,9.75202523e+02,1.05664849e+03,2.29032807e+01,4.66384591e+00,2.32976714e+01,2.17786648e+00,1.41430248e+00,5.03426027e-01,1.33690166e+01,3.21748026e+00,9.73788220e+02,1.05614506e+03,-1.05758561e-02,-1.69617138e-01,2.05239310e+00,-5.34787058e-01,2.17817660e+00,-6.74213248e-01,-1.38981857e+00,-3.04367785e-02,-4.27057972e-01,-8.07836432e-01,-4.02000000e-02,1.22091369e+00,1.10234000e-01,-1.99039351e-01,-2.66579938e-01,-1.05758561e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.70000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q1",1.09537571e+03,9.80921940e+02,1.05708632e+03,7.61432086e+00,9.14333149e+02,4.71799785e+02,6.94085643e-01,3.93300000e-02,-1.78700000e-01,1.09537571e+03,1.27027630e+00,1.09410544e+03,8.02733520e+00,9.15649029e+00,6.05298585e+00,8.12984819e+02,7.61432086e+00,8.13597748e+00,9.48406843e+00,9.03041583e+00,2.74400228e+00,-2.94881596e+00,1.16718958e+01,1.28087194e+01,2.64147998e+00,3.32465093e+00,-6.83170947e-01,9.14333149e+02,9.15133095e+02,6.20904834e+00,5.73148115e+02,4.45924596e+00,5.68688869e+02,1.75907538e+00,-2.47882905e+00,1.14892199e-02,5.76414998e+00,-1.78700000e-01,4.71799785e+02,3.16434789e+00,2.50103065e+00,9.37339624e+00,-1.80694501e+00,-1.84627501e+00,3.93300000e-02,6.94085643e-01,9.80921940e+02,1.05708632e+03,2.28451712e+01,3.28928302e+00,2.28776686e+01,1.75132571e+00,3.83493526e+00,1.71136746e-01,1.31951375e+01,3.08048284e+00,9.77087005e+02,1.05691518e+03,-6.18933888e-02,4.40823780e-04,3.27074402e+00,-1.07865970e+00,1.79992425e+00,-5.93501372e-01,-1.48172117e+00,-3.60550029e-02,3.77336856e+00,-1.55273307e+00,-6.15200000e-02,3.98275505e-01,1.50042000e-01,-2.73069311e-01,-7.03764202e-02,-6.18933888e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.80000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q2",1.09722417e+03,9.85682143e+02,1.05758014e+03,9.59124590e+00,9.11785997e+02,4.71743107e+02,9.42445003e-01,1.01490000e-01,2.77800000e-02,1.09722417e+03,1.54861749e+00,1.09567555e+03,7.39383657e+00,8.26560502e+00,6.28047179e+00,8.15382631e+02,9.59124590e+00,8.23935111e+00,9.39794929e+00,8.96643120e+00,4.27366635e-01,9.80993347e-01,1.28211033e+01,9.61318841e+00,3.85467205e+00,2.15239127e-01,3.63943293e+00,9.11785997e+02,9.13585063e+02,-1.01886080e+01,5.68146473e+02,7.91299705e-01,5.67355173e+02,-2.00065674e+01,-5.33478234e+00,-4.99189840e+00,5.44853146e+00,2.77800000e-02,4.71743107e+02,-2.26713478e-01,1.89151772e+00,-1.04153215e+01,-9.49072720e-01,-1.05056272e+00,1.01490000e-01,9.42445003e-01,9.85682143e+02,1.05758014e+03,2.15849651e+01,2.33763663e+00,1.90408118e+01,1.97526757e+00,5.43863524e+00,-1.18532970e-01,1.26260119e+01,3.13394643e+00,9.80243508e+02,1.05769867e+03,2.98905722e-01,1.53769836e-01,3.49894361e+00,-6.44661703e-01,1.36990189e+00,-4.30439838e-01,2.84777898e+00,-7.12784631e-02,-1.27863080e+01,-2.65171910e+00,1.88610000e-01,-3.15819179e+00,1.70026000e-01,-3.62788519e-01,-3.31215116e-02,2.98905722e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.90000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q3",1.09887641e+03,9.88998328e+02,1.05827320e+03,1.02177152e+01,9.10940556e+02,4.72227513e+02,1.14235026e+00,1.53350000e-01,1.53410000e-01,1.09887641e+03,1.56752892e+00,1.09730888e+03,6.60895877e+00,7.63334066e+00,6.53331306e+00,8.17937059e+02,1.02177152e+01,8.74208323e+00,9.37081784e+00,9.73891945e+00,-5.15384348e-01,1.17870632e+00,1.14688683e+01,9.19106792e+00,1.72994887e+00,-1.79749918e-01,1.90969878e+00,9.10940556e+02,9.11947302e+02,-3.38176287e+00,5.65231009e+02,-6.91378015e-01,5.65922387e+02,-1.16618558e+01,-5.73114488e+00,-7.48443067e+00,5.39804496e+00,1.53410000e-01,4.72227513e+02,1.93762235e+00,1.95821181e+00,-1.44414052e+00,-8.15861549e-01,-9.69211549e-01,1.53350000e-01,1.14235026e+00,9.88998328e+02,1.05827320e+03,1.96202231e+01,2.16918351e+00,1.32647407e+01,2.77227428e+00,5.81168205e+00,-2.51393848e-01,1.17725535e+01,3.30371779e+00,9.83186646e+02,1.05852460e+03,6.88944571e-01,2.28845262e-01,2.96963643e+00,-5.91043259e-01,9.71743939e-01,-3.03439353e-01,1.28197409e+00,-1.31519534e-02,-2.88452282e+00,-7.63319009e-01,1.28408000e-01,1.71899313e+00,1.72158000e-01,-1.60780212e-01,-4.22757394e-02,6.88944571e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.00000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2017Q4",1.10034112e+03,9.91761553e+02,1.05915451e+03,8.62182342e+00,9.10782531e+02,4.73095455e+02,1.18903290e+00,1.55470000e-01,1.32640000e-01,1.10034112e+03,1.58818758e+00,1.09875294e+03,5.85885525e+00,6.97224645e+00,5.77622060e+00,8.20092515e+02,8.62182342e+00,9.01127636e+00,9.34665051e+00,8.77952624e+00,-5.37684680e-01,1.06233756e+00,1.02433032e+01,9.24560936e+00,1.46377691e+00,-1.01041143e-01,1.56481806e+00,9.10782531e+02,9.11496400e+02,-6.32098500e-01,5.63785471e+02,-7.27350555e-01,5.64512821e+02,-5.78215289e+00,-5.63826273e+00,-8.92287516e+00,5.38175159e+00,1.32640000e-01,4.73095455e+02,3.47176904e+00,2.08675645e+00,2.83967054e+00,-8.97723547e-01,-1.05319355e+00,1.55470000e-01,1.18903290e+00,9.91761553e+02,1.05915451e+03,1.65590308e+01,2.50602721e+00,1.10529020e+01,3.52524128e+00,5.88472564e+00,-2.53185868e-01,1.07607277e+01,3.53240936e+00,9.85876828e+02,1.05940770e+03,7.53157386e-02,2.50318161e-01,2.87277261e+00,-5.30520759e-01,6.42684915e-01,-2.10564869e-01,-9.72970416e-01,-1.04591556e-02,-1.58271434e+00,-3.53346828e-01,-5.42900000e-03,1.52167116e+00,1.32790000e-01,-1.36684380e-01,-1.55941308e-01,7.53157386e-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.10000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q1",1.10170630e+03,9.94063167e+02,1.06018247e+03,8.61490801e+00,9.10889254e+02,4.73982992e+02,1.42542241e+00,2.21810000e-01,8.27700000e-02,1.10170630e+03,1.61030104e+00,1.10009600e+03,5.46070986e+00,6.33059011e+00,5.37225604e+00,8.22246242e+02,8.61490801e+00,9.26142314e+00,9.32745000e+00,8.88112061e+00,-3.26564891e-01,5.60097259e-01,9.42938972e+00,9.12001467e+00,5.48269107e-01,-2.07435326e-01,7.55704433e-01,9.10889254e+02,9.11404780e+02,4.26892414e-01,5.62626004e+02,-4.29692477e-01,5.63055696e+02,-4.63786796e+00,-5.82850028e+00,-1.05221110e+01,5.39925495e+00,8.27700000e-02,4.73982992e+02,3.55014764e+00,2.18320639e+00,3.97704005e+00,-7.57783973e-01,-9.79593973e-01,2.21810000e-01,1.42542241e+00,9.94063167e+02,1.06018247e+03,1.31412268e+01,3.09615124e+00,9.20645252e+00,4.11182184e+00,5.76870833e+00,-1.71873514e-01,9.67052177e+00,3.78657242e+00,9.88294458e+02,1.06035434e+03,-1.79501185e-01,2.20916212e-01,2.76012951e+00,-5.17223482e-01,3.61939623e-01,-1.39355067e-01,-7.91770709e-02,-5.73400239e-03,-7.22989355e-01,-6.17890092e-01,-3.66060000e-02,3.72732407e-01,1.97434000e-01,-1.06146319e-01,2.98340898e-02,-1.79501185e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.20000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"2018Q2",1.10306111e+03,9.95798194e+02,1.06132417e+03,9.68400924e+00,9.10610791e+02,4.74426765e+02,1.70817723e+00,2.73030000e-01,4.51050000e-01,1.10306111e+03,1.57509464e+00,1.10148601e+03,5.41922822e+00,5.83693803e+00,5.56005384e+00,8.24667245e+02,9.68400924e+00,9.28461398e+00,9.30588047e+00,9.31642201e+00,-7.29765799e-01,9.86822910e-01,9.71718770e+00,9.01690278e+00,4.00765697e-01,-2.88977684e-01,6.89743380e-01,9.10610791e+02,9.11301002e+02,-1.11385456e+00,5.60370311e+02,-1.18487593e+00,5.61555187e+02,-9.02277181e+00,-6.00203800e+00,-7.77616211e+00,5.44003032e+00,4.51050000e-01,4.74426765e+02,1.77509199e+00,2.68365775e+00,6.61237428e-01,-9.75480526e-01,-1.24851053e+00,2.73030000e-01,1.70817723e+00,9.95798194e+02,1.06132417e+03,1.01160516e+01,3.74403811e+00,6.94011109e+00,4.56681503e+00,5.36021686e+00,-4.71006044e-02,8.57407694e+00,4.06772339e+00,9.90437978e+02,1.06137127e+03,1.40424379e-01,1.81295876e-01,2.11502270e+00,-3.80289480e-01,1.37659529e-01,-6.15345491e-02,1.34289143e+00,-8.29503305e-03,-2.77353950e+00,-6.39237782e-01,3.76557000e-01,-1.46502612e+00,1.95582000e-01,-7.93736407e-02,1.13233297e-01,1.40424379e-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.30000000e+01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN